#OTU ID	K-19-0-D	K-14-1-D	K-15-2-D	H-25-2-D	C-18-0-C	K-12-2-D	S-9-0-C	S-8-0-C	K-21-0-D	C-14-0-D	H-19-0-C	K-30-1-D	H-9-1-C	K-25-0-C	C-6-0-D	H-22-0-C	C-27-0-C	C-1-2-D	H-10-0-D	C-29-2-D	K-4-2-D	S-1-0-C	S-28-0-D	C-3-0-C	C-27-1-D	K-22-1-D	H-20-1-D	C-29-0-D	S-8-0-D	H-24-2-D	K-12-0-C	C-11-1-D	H-4-2-D	H-15-0-C	K-27-0-D	C-28-2-D	H-25-1-D	K-11-2-D	S-27-0-C	H-17-0-D	S-5-0-C	H-25-0-D	H-3-1-D	H-17-1-D	C-28-0-C	S-4-2-D	H-20-0-D	H-16-0-C	C-1-0-C	S-5-1-D	H-11-2-D	C-24-0-D	S-5-0-D	H-26-1-D	C-20-1-D	K-9-0-D	C-29-1-D	C-11-0-C	C-3-0-D	H-20-2-D	C-8-1-D	K-9-0-C	H-26-0-C	S-10-2-D	H-30-1-D	S-15-2-D	H-17-2-D	S-3-2-D	K-16-0-D	K-14-0-C	S-13-1-D	C-27-2-D	H-15-2-D	C-7-0-C	K-11-1-D	C-7-1-D	C-26-0-C	H-19-0-D	S-28-0-C	S-4-0-D	H-2-0-D	K-23-2-D	H-11-0-C	S-22-1-D	K-29-0-C	C-25-0-D	H-6-0-D	H-19-2-D	H-14-2-D	H-6-2-D	S-9-0-D	C-16-0-C	K-29-1-D	C-5-0-D	H-9-2-D	C-23-0-C	C-24-1-D	C-23-2-D	H-29-1-D	H-2-2-D	H-3-2-D	H-29-0-C	C-19-0-C	C-6-2-D	S-28-2-D	S-22-0-D	H-24-0-C	S-16-2-D	C-24-2-D	C-28-1-D	K-15-0-D	S-19-1-D	S-4-1-D	K-18-0-D	C-18-1-D	S-19-0-C	H-17-0-C	H-30-2-D	S-16-0-D	S-8-2-D	H-16-1-D	H-19-1-D	K-1-2-D	K-23-0-D	S-26-0-C	K-21-1-D	C-23-1-D	S-23-2-D	C-1-1-D	K-22-0-C	C-19-0-D	H-26-2-D	C-5-1-D	S-27-1-D	S-26-0-D	H-14-0-D	C-6-1-D	H-2-1-D	H-10-0-C	H-9-1-D	K-29-0-D	H-2-0-C	K-18-2-D	S-9-2-D	K-19-0-C	H-10-1-D	C-7-2-D	K-1-1-D	S-11-0-C	C-19-1-D	S-15-0-C	S-16-0-C	S-11-0-D	S-19-0-D	H-30-0-D	K-19-2-D	S-11-1-D	S-23-0-D	S-11-2-D	S-10-0-C	K-21-2-D	K-15-0-C	S-23-1-D	K-21-0-C	S-3-0-C	K-9-1-D	C-19-2-D	H-26-0-D	K-11-0-D	H-4-0-C	K-25-2-D	K-30-2-D	K-4-0-C	S-26-1-D	S-30-1-D	H-11-0-D	S-10-0-D	C-12-0-D	K-16-1-D	C-13-2-D	K-25-1-D	C-28-0-D	H-20-0-C	H-22-0-D	C-20-2-D	H-3-0-D	K-19-1-D	C-5-0-C	K-16-0-C	K-14-2-D	H-16-2-D	C-16-2-D	K-23-1-D	C-29-0-C	C-4-2-D	S-17-0-C	S-3-1-D	S-16-1-D	K-1-0-D	C-18-2-D	H-25-0-C	S-28-1-D	C-12-0-C	K-3-1-D	H-9-0-C	S-20-2-D	K-25-0-D	K-22-2-D	C-26-0-D	C-2-2-D	K-14-0-D	K-4-1-D	S-22-0-C	H-29-2-D	K-27-0-C	K-23-0-C	S-20-0-C	C-5-2-D	C-21-2-D	K-5-2-D	C-24-0-C	H-4-0-D	H-11-1-D	C-12-1-D	S-22-2-D	K-11-0-C	K-5-1-D	K-8-2-D	K-12-1-D	C-1-0-D	C-7-0-D	H-16-0-D	S-1-2-D	S-20-1-D	H-14-0-C	C-8-0-C	S-19-2-D	K-8-1-D	S-9-1-D	S-17-1-D	S-1-1-D	C-16-0-D	H-7-1-D	H-24-0-D	S-20-0-D	C-16-1-D	H-7-0-D	K-29-2-D	S-8-1-D	S-3-0-D	K-22-0-D	H-15-0-D	K-12-0-D	K-3-2-D	S-30-0-C	C-18-0-D	C-13-1-D	K-15-1-D	S-13-0-C	K-8-0-C	H-6-1-D	K-3-0-C	S-15-0-D	K-4-0-D	C-8-0-D	H-9-0-D	H-14-1-D	C-6-0-C	H-7-0-C	S-10-1-D	K-18-1-D	K-1-0-C	H-6-0-C	K-30-0-D	K-5-0-C	H-24-1-D	S-13-2-D	H-22-2-D	K-27-1-D	C-8-2-D	S-1-0-D	H-30-0-C	H-4-1-D	S-15-1-D	C-27-0-D	K-30-0-C	C-13-0-C	C-14-0-C	S-30-0-D	S-27-2-D	K-8-0-D	K-3-0-D	K-16-2-D	H-7-2-D	K-18-0-C	S-26-2-D	H-22-1-D	H-3-0-C	S-4-0-C	C-11-0-D	H-29-0-D	K-5-0-D	S-23-0-C	C-14-2-D	S-17-2-D	taxonomy
OTU_1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
OTU_1008	0	0	0	76	0	0	0	0	18	0	1	0	39	0	0	13	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	8	0	0	0	0	0	29	0	0	1	7	0	0	4	0	0	0	0	0	0	39	0	0	0	0	0	1	0	0	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	1	0	10	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Fungi
OTU_1009	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae
OTU_101	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	610	0	0	0	0	4	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	30	13	0	0	0	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	18	0	0	0	0	25	2	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	826	0	12	0	0	0	0	0	0	0	0	1	11	0	0	0	0	82	4	0	0	2732	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	19	0	0	8	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1028	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma__longifialidicum__SH2303782.08FU
OTU_1010	0	0	0	0	0	0	0	0	2	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	23	47	0	0	0	0	0	0	9	0	66	0	0	0	0	0	3	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	121	3	0	0	0	0	0	0	3	6	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	2	0	25	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
OTU_1011	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi
OTU_1012	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	1	5	0	0	2	0	0	2	3	0	0	0	0	6	0	0	5	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	12	5	0	0	28	13	0	14	0	0	3	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	0	1	11	13	0	0	0	0	0	0	0	10	7	0	0	0	0	4	0	0	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	11	0	0	0	0	1	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	d__Fungi
OTU_1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota
OTU_1014	0	0	0	0	5	0	1	0	0	3	0	0	0	0	0	0	0	10	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	13	0	1	30	0	0	0	45	0	0	22	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	4	0	6	14	3	0	0	0	0	2	0	0	0	0	0	62	45	0	2	0	0	2	0	0	0	0	0	30	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	3	0	0	2	0	0	58	0	0	0	0	0	0	0	0	7	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	2	0	44	0	0	0	0	4	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
OTU_1015	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	47	0	0	59	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1	0	0	1	2	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora
OTU_1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi
OTU_1017	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota
OTU_1018	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	13	0	9	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	7	0	0	0	6	15	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi
OTU_1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales
OTU_102	30	29	22	22	0	328	0	0	73	0	173	13	0	13	0	13	4	0	14	0	865	0	0	3	2	31	6	0	0	182	3	0	4	247	65	0	0	59	0	3	0	5	41	0	0	0	4	3	0	0	2	0	0	1	1	81	0	0	0	22	0	164	75	0	0	0	2	0	18	336	0	1	29	0	79	0	0	4	0	0	4	66	0	0	29	0	0	2	8	5	0	0	34	0	5	0	0	0	37	3	38	4	0	0	0	0	1	0	0	0	18	0	0	41	0	0	2	0	0	0	44	11	5	23	0	6	0	0	0	79	0	0	0	0	0	15	0	0	1263	0	11	1	38	0	10	25	0	4	1	0	0	0	0	0	0	27	0	0	0	0	145	197	0	20	1	276	0	5	27	1	5	8	9	0	0	0	1	0	0	0	22	0	21	25	0	116	108	0	42	3432	35	0	93	0	0	0	0	0	0	0	2	0	0	92	1	0	3	27	1	0	50	109	2	54	36	70	0	0	0	12	1	0	0	0	0	191	35	60	40	0	0	113	0	0	5	0	0	18	0	0	0	0	152	189	0	0	247	26	0	0	11	74	40	38	2	0	0	30	1	4	0	6	0	2	0	0	2	0	9	0	25	5	3	10	29	100	0	13	44	0	0	2	0	0	0	10	0	0	1	1	8	33	3	58	44	0	13	3	0	0	0	1	0	0	0	d__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma
OTU_1020	3	0	0	0	0	0	0	0	0	0	0	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	52	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	32	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
OTU_1021	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	1	0	0	0	0	124	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora
